Age 0 to age 1 mortality with PE for cultivation/depensation ms,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Lagged,,,,,,
WBICYR(Age 0),MWBC,COUNTY,LAKE,AREA,YEAR,WRC (at Age0),Avg AGE0CPE (t),Avg Age1CPE (t+1),Adult PE (t),Adult no./acre,Surv.,M,S,M,,,Age0,M,
15882002005,1588200,ONEIDA,TWO SISTERS L,719,2005,C-NR,7.2043011,0,2004,2.787204451,0.00,1.00,,,,,,,
15882002008,1588200,ONEIDA,TWO SISTERS L,719,2008,C-NR,2.7956989,0,1976,2.748261474,0.00,1.00,,,,,,,
15882002011,1588200,ONEIDA,TWO SISTERS L,719,2011,C-NR,15.6043956,0.326087,995,1.383866481,0.02,0.98,,,,,,,
15882002014,1588200,ONEIDA,TWO SISTERS L,719,2014,C-NR,0.326087,0,1989,2.766342142,0.00,1.00,,,,,,,
27427001991,2742700,BAYFIELD,UPPER EAU CLAIRE L,996,1991,C-NR,1.8918919,0.5405405,2383,2.392570281,0.29,0.71,,,,,,,
27427001993,2742700,BAYFIELD,UPPER EAU CLAIRE L,996,1993,C-NR,3.1531532,0.4504505,2415,2.424698795,0.14,0.86,,,,,,,
27427001999,2742700,BAYFIELD,UPPER EAU CLAIRE L,996,1999,C-ST,3.2432432,0.9,1688,1.694779116,0.28,0.72,,,,,,,
27427002004,2742700,BAYFIELD,UPPER EAU CLAIRE L,996,2004,C-NR,20.990991,1.7117117,2015,2.023092369,0.08,0.92,,,,,,,
27427002011,2742700,BAYFIELD,UPPER EAU CLAIRE L,996,2011,C-NR,1.4414414,0,558,0.560240964,0.00,1.00,,,,,,,
27473001992,2747300,DOUGLAS,UPPER ST CROIX L,855,1992,C-NR,4.893617,2.1,2933,3.430409357,0.43,0.57,,,,,,,
27473002009,2747300,DOUGLAS,UPPER ST CROIX L,855,2009,C-NR,2.8,0.1,2570,3.005847953,0.04,0.96,,,,,,,
20798002008,2079800,BARRON,UPPER TURTLE L,438,2008,C-NR,3.9583333,0.2083333,391,0.892694064,0.05,0.95,,,,,,,
20798002011,2079800,BARRON,UPPER TURTLE L,438,2011,C-NR,3.9583333,0,469,1.070776256,0.00,1.00,,,,,,,
4398001994,439800,OCONTO,WHEELER L,293,1994,NR,24.4186047,0.6521739,2983,10.18088737,0.03,0.97,,,,,,,
4398001997,439800,OCONTO,WHEELER L,293,1997,NR,6.7391304,2.3913043,1507,5.14334471,0.35,0.65,,,,,,,
23391001989,2339100,VILAS,WHITE SAND L,734,1989,C-ST,0.9090909,0,1755,2.391008174,0.00,1.00,,,,,,,
26940001991,2694000,DOUGLAS,WHITEFISH L,832,1991,C-NR,10.7246377,10.2,1968,2.365384615,0.95,0.05,,,,,,,
26940002001,2694000,DOUGLAS,WHITEFISH L,832,2001,C-NR,42.0289855,3.7681159,974,1.170673077,0.09,0.91,,,,,,,
23920002002,2392000,SAWYER,WHITEFISH L,786,2002,C-ST,6.9135802,4.1975309,1244,1.582697201,0.61,0.39,,,,,,,
26940002005,2694000,DOUGLAS,WHITEFISH L,832,2005,NR,26.5217391,3.7681159,880,1.057692308,0.14,0.86,,,,,,,
26940002014,2694000,DOUGLAS,WHITEFISH L,832,2014,NR,2.4637681,0.4347826,2512,3.019230769,0.18,0.82,,,,,,,
20465002011,2046500,SAWYER,WINDFALL L,102,2011,NR,37.5,0.625,1402,13.74509804,0.02,0.98,,,,,,,
20466001993,2046600,SAWYER,WINDIGO L,522,1993,NR,3.5555556,0.3333333,1275,2.442528736,0.09,0.91,,,,,,,
20466002016,2046600,SAWYER,WINDIGO L,522,2016,C-NR,15.7777778,0.6896552,1063,2.036398467,0.04,0.96,,,,,,,
23361001993,2336100,VILAS,WOLF L,393,1993,NR,13.4090909,5,784,1.994910941,0.37,0.63,,,,,,,
23361001994,2336100,VILAS,WOLF L,393,1994,NR,64.5454545,13.8636364,1174,2.987277354,0.21,0.79,,,,,,,
23361001995,2336100,VILAS,WOLF L,393,1995,NR,85.9090909,54.5454545,1893,4.816793893,0.63,0.37,,,,,,,
23361001996,2336100,VILAS,WOLF L,393,1996,NR,18.1818182,6.5909091,1382,3.51653944,0.36,0.64,,,,,,,
23361001997,2336100,VILAS,WOLF L,393,1997,NR,164.5454545,39.7727273,1971,5.015267176,0.24,0.76,,,,,,,
23361001998,2336100,VILAS,WOLF L,393,1998,NR,121.3636364,5.6818182,2602,6.62086514,0.05,0.95,,,,,,,
23361001999,2336100,VILAS,WOLF L,393,1999,NR,69.7727273,12.5,2245,5.712468193,0.18,0.82,,,,,,,
23361002000,2336100,VILAS,WOLF L,393,2000,NR,0.4545455,0,1773,4.511450382,0.00,1.00,,,,,,,
23361002002,2336100,VILAS,WOLF L,393,2002,NR,30.4545455,8.8636364,2907,7.396946565,0.29,0.71,,,,,,,
23361002003,2336100,VILAS,WOLF L,393,2003,NR,15.2272727,2.2727273,2236,5.68956743,0.15,0.85,,,,,,,
23361002004,2336100,VILAS,WOLF L,393,2004,NR,49.3181818,3.8636364,1697,4.318066158,0.08,0.92,,,,,,,
23361002005,2336100,VILAS,WOLF L,393,2005,NR,54.0909091,17.0454545,1531,3.8956743,0.32,0.68,,,,,,,
26752001996,2675200,BURNETT,YELLOW L,2287,1996,C-,10.2531646,3.0379747,8348,3.650196764,0.30,0.70,,,,,,,
26752002014,2675200,BURNETT,YELLOW L,2287,2014,C-NR,4.1772152,1.4705882,6987,3.05509401,0.35,0.65,,,,,,,
