wbic,Area,Length,MaxDepth,MeanDepth
1534700,44857.09804,2167.863657,NA,NA
1534800,801465.8327,7092.763284,10.8,NA
1534900,31266.87293,714.073641,NA,NA
1535000,731306.7824,5535.301717,16.8,7.8
1535600,111562.7413,1391.611331,1.5,NA
1536300,5299293.959,22207.44146,13.8,4.8
1536600,26722.81359,644.032228,NA,NA
1536700,27206.71164,674.916999,NA,NA
1536900,17670.44394,575.115909,NA,NA
1537100,474618.3485,3643.85841,5.1,NA
1537200,54764.76573,920.792147,4.8,NA
1537400,60252.44089,1343.46763,3.6,NA
1537800,826157.4919,6263.454519,10.2,NA
1538000,361375.221,3592.208862,15,NA
1538500,40287.5679,937.134146,5.1,NA
1538600,1782761.578,11173.24114,14.7,7.5
1538900,1030763.348,7156.992694,6.9,3.9
1539100,50913.5439,1671.008489,0.6,NA
1539500,95170.72781,1843.150447,1.8,NA
1539600,2832598.113,17392.18072,12.6,NA
1539700,1067658.309,7714.458718,7.8,3.6
1540300,294746.0675,2689.734409,6.9,NA
1540400,901067.8397,7275.576136,6.9,3.9
1540500,300231.3723,5074.924115,5.4,NA
1540700,65754.40888,1123.635531,8.1,NA
1541000,89070.45792,1237.986632,4.8,NA
1541100,342905.0695,3545.956743,12.6,NA
1541300,456376.9746,3469.458571,13.2,NA
1541500,389962.8058,3357.961854,12.9,NA
1541700,53822.91611,1249.797902,5.4,2.4
1542100,320000.7785,2663.363514,4.8,NA
1542300,2831875.448,21890.31982,13.2,5.4
1542400,5420605.88,33756.10831,18,6.9
1542600,894615.5639,5700.443194,3.6,1.8
1542700,14009344.41,49800.54049,25.2,9.9
1542900,18826.36663,644.489586,NA,NA
1543300,2121475.062,17127.94017,9,4.8
1543500,16635.16973,479.41903,NA,NA
1543700,48275.65605,1235.460706,3,NA
1543900,659156.1342,3805.402235,14.4,8.4
1544000,165281.3956,2758.960256,7.8,3.9
1544200,34758.43154,2002.286608,2.1,NA
1544400,202859.3194,3914.542985,NA,NA
1544700,694128.8778,6338.156779,5.1,2.7
1544800,1336783.231,8306.319548,8.1,4.8
1545100,17675.49124,677.924903,NA,NA
1545200,244457.037,2654.864739,NA,NA
1545300,1942087.713,7895.059212,9.6,3.3
1545600,4331578.087,13494.88662,12.3,5.4
1546000,191489.6986,4912.603842,2.7,NA
1546100,80514.53693,1093.944755,5.7,NA
1546500,15867.98737,905.10393,NA,NA
1547600,50116.44222,954.498634,3.6,NA
1547700,1634993.922,16037.02812,7.5,3.9
1547900,60627.42313,1001.358608,7.8,NA
1548500,13919.23836,616.096081,NA,NA
1548900,73820.14209,1170.281066,6.9,NA
1550200,31497.61379,815.344365,NA,NA
1550300,86436.24336,1883.067411,0.6,NA
1552500,37277.14831,1727.172315,NA,NA
1553400,22426.49056,878.318523,NA,NA
1553800,17331.1856,588.67972,NA,NA
1555200,123539.8229,1449.138138,6.6,NA
1555400,1046319.936,4577.041025,13.5,NA
1555500,646318.0188,6627.557211,6.9,NA
1555900,5820686.186,53914.3322,9.6,NA
1556100,159192.3907,1723.237346,7.5,NA
1556200,103008.6483,1289.375913,3.6,NA
1556500,53331.07786,994.479838,2.7,NA
1557000,137045.3802,1727.818387,4.8,2.4
1557200,21230.81313,750.635431,NA,NA
1557300,16808.98343,524.029944,NA,NA
1557500,99074.41272,2124.747939,4.5,NA
1557600,18761.04181,552.574067,NA,NA
1557900,56648.95408,1382.115171,6.6,NA
1558200,89949.87211,1489.449692,5.1,NA
1558400,198164.2728,3243.152222,4.5,NA
1558500,36714.32441,1113.008197,NA,NA
1559200,291663.879,2201.043843,3.9,NA
1559400,88843.32902,1781.1718,2.1,NA
1560000,42974.46795,763.273454,3,NA
1560400,785253.2337,10280.312,2.4,NA
1561600,135488.0226,1522.714705,3.9,NA
1563200,350607.2068,2436.751418,1.5,NA
1563400,95711.49295,2040.606387,1.2,NA
1563800,18430.61035,1220.911955,NA,NA
1564200,2493015.425,12128.41799,9.6,5.1
1564400,330167.5603,3775.547057,12.6,NA
1564600,246353.0431,2421.185003,21,6.6
1565500,26366.76586,683.770723,NA,NA
1565600,196235.714,1730.635873,4.5,NA
1566100,14494.93426,459.866758,NA,NA
1566200,112028.0826,1426.232671,5.4,NA
1566300,67850.4878,1122.0934,3.3,NA
1567200,180071.8824,2209.854567,3,NA
1567325,823581.5142,14787.74814,NA,NA
1567500,66790.27642,1328.016305,1.8,NA
1568000,12423.77199,643.650641,NA,NA
1568300,18868.26651,550.537319,NA,NA
1568800,114314.2147,1577.075145,1.2,NA
1568900,232705.8853,3094.627589,8.4,NA
1569600,1791452.799,9779.287298,7.8,NA
1569800,94257.67436,1676.637567,9,NA
1569900,1623666.074,11434.7717,10.5,NA
1570600,288870.6313,5237.587593,2.1,NA
1571100,963089.2892,6936.295082,2.7,NA
1571300,556446.3896,4987.148894,3.6,NA
1571800,455822.6204,3897.664216,0.9,NA
1571900,65890.60126,974.738609,1.8,NA
1572000,1023651.559,4311.520738,2.7,NA
1572200,391183.8157,3231.998393,4.2,NA
1572300,415679.9811,2912.156834,3.3,NA
1572500,139548.0105,1851.138819,7.8,3.9
1572800,487237.4324,9655.429056,2.7,NA
1573000,143203.0946,2540.011299,3.6,NA
1573700,63290.24524,1213.062983,2.1,NA
1573800,1865045.199,6326.128025,3.3,NA
1574300,957940.6927,4582.989039,2.4,1.5
1575100,649062.0524,3985.431928,4.2,NA
1575400,117233.3163,1574.450023,1.5,NA
1575500,126751.5826,1484.407387,11.1,NA
1575700,1680100.189,7831.651085,6.6,2.7
1576100,722746.4416,3671.075741,5.4,NA
1576600,513859.66,3361.773607,2.1,NA
1577000,258525.3944,2628.98614,6.3,NA
1577100,163177.6572,2060.646617,3.6,NA
1577300,21789.72044,1004.741265,NA,NA
1577500,64944.67276,1082.976926,3.6,NA
1577700,26553.80944,830.266535,NA,NA
1578100,15913.1383,969.293417,NA,NA
1578400,607607.9663,4718.345423,1.2,NA
1579000,14520.63316,481.768862,NA,NA
1579700,2058818.091,9508.222269,8.4,3
1579900,14345576.2,26207.39763,11.7,NA
1580100,5551831.26,63384.8235,3,NA
1580200,1476155.195,11187.87166,9,NA
1580300,743396.4275,11515.43252,6,NA
1580400,738392.968,9045.462633,3.6,NA
1580500,761440.696,10816.24663,3.6,NA
1580700,305229.4852,2363.626022,2.1,NA
1581000,54686.69362,946.714939,3.6,NA
1581200,10794.16897,642.33034,NA,NA
1581600,15171.67128,480.021479,NA,NA
1581700,979635.4083,4878.89605,9.6,NA
1582000,147802.976,1569.751295,4.5,NA
1582200,408674.9795,2954.5787,7.2,NA
1582500,87836.01435,1262.69811,5.7,NA
1582700,217118.9227,2536.450555,1.5,NA
1582800,208804.2632,2121.05673,6.3,NA
1583000,193654.8189,1960.810545,2.4,NA
1583200,25448.90001,659.794764,NA,NA
1583500,196872.5148,2205.250984,2.7,NA
1583600,78541.27713,1119.520354,3.6,NA
1584100,126050.6393,1418.355955,1.8,NA
1584400,97579.16012,1209.071417,2.4,NA
1585000,67951.776,1767.24041,2.1,NA
1585600,148118.1521,2791.796198,2.1,NA
1585700,204259.9208,1729.69836,1.8,NA
1585900,426495.2559,9249.294987,NA,NA
1586300,134807.7392,2286.732654,3.6,NA
1586600,498055.5621,4321.221404,8.7,3.9
1586700,12048.16091,459.105236,NA,NA
1586800,435406.7342,4127.222356,9,4.8
1587100,82506.46499,2061.267062,2.4,NA
1587300,24934.55696,648.650639,NA,NA
1587400,210694.6035,2029.482865,4.5,2.1
1587600,487937.5153,4552.820917,2.7,1.2
1588000,1526450.075,9722.898462,3.3,2.4
1588200,2910074.583,14235.46449,18.9,9
1588500,27043.73364,925.701562,NA,NA
1588700,14806.07176,499.096598,NA,NA
1589100,1243841.759,7491.661046,15,NA
1589300,1268804.115,7326.943451,7.2,NA
1589600,773463.6842,5264.026363,5.4,NA
1590000,178479.0902,1861.456631,6.9,NA
1590200,147987.0469,1731.968788,2.4,2.37
1590400,2350034.575,15044.42291,5.1,2.7
1590600,88747.29578,1225.175815,5.1,NA
1591000,76126.1409,1134.451652,3,NA
1591100,6563022.921,12994.03043,12.6,6.3
1591500,40856.43754,2706.841855,NA,NA
1591700,15144.34018,1466.824613,NA,NA
1592000,967229.7173,4964.151025,4.2,NA
1592400,4279474.552,21548.19544,17.1,6
1592500,281030.0165,2772.17348,NA,NA
1592700,335258.7762,5835.72086,1.2,NA
1592900,86377.53687,2870.799759,NA,NA
1593100,4934021.195,19124.09408,20.4,6.9
1593200,383137.4841,2732.188465,2.7,NA
1593400,2179519.381,7537.18175,6,NA
1593700,93981.79746,1264.749633,1.8,NA
1593800,1361192.062,6362.029795,6.3,3.3
1594000,383174.7131,2740.500301,2.7,NA
1594600,14034.67606,595.256422,NA,NA
1594800,23210.7928,2343.629324,NA,NA
1595000,351889.1041,3355.991894,6.9,NA
1595100,28653.24968,783.735956,NA,NA
1595300,12759987.29,62804.87629,8.4,NA
1595600,1160518.791,6870.885291,7.2,3.9
1595800,1900149.397,11368.09103,21.9,9
1596300,3932298.047,22961.06413,15.9,3.3
1596600,1092139.061,5936.518896,5.7,2.7
1596900,2962663.334,11657.77366,9.6,5.4
1597000,2215273.49,8051.579645,7.5,3.9
1597200,247587.2312,2193.426792,1.5,NA
1597300,369319.8972,2500.65012,2.1,NA
1597400,334438.7723,2413.973653,3,NA
1597500,51938.02367,845.771851,3.6,NA
1597600,721650.0583,4967.2761,4.8,2.7
1597800,375929.2017,2758.051211,5.4,2.4
1598000,813109.0108,4506.144339,5.7,3.6
1598300,866334.2795,5925.858059,4.5,NA
1598500,41919.13493,873.928845,NA,NA
1598700,190719.2954,1638.544376,1.8,NA
1598900,1434406.877,9027.576587,7.8,NA
1599400,311735.029,2662.491235,3.6,NA
1599600,775866.945,6413.927302,6.9,3.3
1599800,232651.2484,2151.943774,5.7,2.4
1599900,428707.3013,2517.684598,6,3
1600000,127451.5672,1793.263819,6,NA
1600100,703373.7372,3760.13505,9,3.6
1600200,2326247.008,7489.941419,10.2,4.8
1600300,1065443.225,6808.817983,5.1,2.4
1601000,48980.69419,978.866842,2.4,NA
1601300,1218688.116,6468.260094,5.4,1.8
1601700,14983.84152,1253.434547,NA,NA
1602300,3584885.484,13501.04289,28.5,9
1602600,5776833.342,14223.4377,19.5,4.8
1603300,432097.1498,2527.187066,4.5,NA
1603400,579314.0626,9224.816941,6,NA
1603600,696046.5216,3423.966962,3.3,NA
1603700,3956039.105,16999.93713,9,3.6
1603800,3740715.652,19850.08396,6.9,2.7
1604000,104286.7473,2694.021572,1.2,NA
1604100,38998.32983,885.467407,NA,NA
1604200,1100019.832,5177.331587,4.5,NA
1604610,15335.12835,1373.243215,NA,NA
1605200,3435077.332,20501.48205,1.5,NA
1605600,691067.9943,3447.698466,8.7,NA
1605800,2097075.799,10016.43516,12.9,5.7
1606200,305277.8497,6247.584342,2.7,NA
1606400,43266.21784,825.937632,3.9,NA
1606600,252616.9353,2063.313036,13.5,NA
1606700,260341.9582,2681.739186,10.5,NA
1607100,471880.8136,3551.828398,1.5,NA
1608100,11141.23494,637.10962,NA,NA
1608300,435766.7697,6294.435323,1.5,NA
1609000,2445409.755,15713.06265,9.3,3.9
1609100,4089328.942,18676.54837,11.1,4.8
1609600,575743.5162,3667.199915,5.7,3.6
1609900,531495.751,3326.02022,4.5,2.4
1610300,520518.0639,3192.099091,8.4,4.2
1610400,612071.2639,3878.525132,4.5,2.4
1610500,1232353.058,8169.106725,8.7,3.3
1610600,1361463.246,7323.530404,10.2,4.8
1610700,2682088.831,9242.076211,11.1,5.1
1610800,848203.3162,6634.333982,8.7,3.6
1611100,358088.0523,2527.919845,3,NA
1611700,1602017.65,7315.425787,13.5,6.6
1611800,1006258.346,10533.8899,8.1,2.4
1612000,1407321.239,6522.699826,11.7,4.2
1612100,355768.4003,2736.986072,5.7,2.7
1612200,2455566.394,11203.25945,17.1,6.3
1612300,761590.7743,9554.76431,6,3
1612500,470805.3818,4486.742745,2.7,1.5
1612800,115637.7854,2440.501911,NA,NA
1612900,816283.5619,5973.66291,6.6,2.4
1613000,3418722.005,11000.40441,8.1,3.9
1613300,706300.0591,4661.940526,3.9,1.8
1613500,804658.8945,4850.819788,9.9,4.8
1613700,144887.2337,2005.419383,4.2,NA
1614100,1055364.999,5149.358519,9.3,3.9
1614300,1635838.36,11050.76772,13.5,5.4
1614500,48292.8729,980.15752,4.5,NA
1615300,38407.51703,826.564149,NA,NA
1615400,126333.2597,2089.413923,1.5,NA
1615600,168215.5365,1579.091635,1.2,NA
1615900,346440.5821,3139.373708,4.2,1.8
1616400,1355527.117,7316.048181,14.4,6.3
1616600,105021.0299,1744.293477,7.8,NA
1616800,341467.3591,3162.979441,11.7,NA
1616900,2737959.921,6775.641404,7.8,NA
1617200,493721.3404,2963.711757,0.9,NA
1617400,107094.9106,1259.050865,0.6,NA
1617500,298410.7684,2494.678568,1.8,NA
1618100,7261528.363,17315.85694,2.7,NA
1618300,237491.4395,2879.463755,3.3,NA
1618400,133131.4859,1460.315733,1.5,NA
1618600,319788.8181,2306.489155,2.1,NA
1618900,125566.2139,3014.943825,1.5,NA
1619000,252668.5794,2425.08309,6.9,NA
1619100,1156682.502,5046.264924,4.5,2.7
1619400,86312.81613,1306.696833,1.2,NA
1619600,217348.793,2431.046909,2.1,NA
1619700,1093984.007,6205.078643,7.8,3.6
1620200,135614.8461,1681.46116,2.4,NA
1620500,245665.2973,2349.141696,3,NA
1621000,1530390.797,8528.81581,4.8,NA
1621300,11346.52073,447.016477,NA,NA
1621800,1995115.517,8418.343719,14.1,6
1622000,11065.749,889.459222,NA,NA
1622100,10481.73857,1279.362946,NA,NA
1622800,38614.1894,1956.552963,0.9,NA
1622900,10048.85369,516.65765,NA,NA
1623400,1737842.848,6472.066403,8.1,3.6
1623700,2540314.356,5856.711631,12.9,6
1623800,11618560.29,17352.00674,18,8.4
1624100,128386.5152,2064.365543,16.5,NA
1624600,76127.86065,1827.550843,5.1,NA
1624700,54380.93315,1130.129871,2.4,NA
1625200,26141.86527,922.408091,NA,NA
1625600,40292.4603,1430.601686,NA,NA
1625800,108885.3918,4503.7786,NA,NA
1626000,114802.3049,1422.416025,8.7,NA
1626200,954660.8601,23335.58428,4.8,NA
1626400,147982.1768,2088.198225,6.3,NA
1626600,363747.026,3351.699485,5.1,NA
1626700,33167.64481,960.618375,NA,NA
1627000,69378.31131,1133.47988,6.6,NA
1627300,52880.79743,1190.289167,3.6,NA
1627500,26869.841,1062.057055,NA,NA
1628000,140240.909,1587.211708,2.4,NA
1628450,208314.9015,2115.52165,4.5,NA
1628500,118390.6998,2073.608414,0.9,NA
1628600,47999.15292,903.594946,2.7,NA
1629200,649113.7228,3678.162037,3.3,NA
1629500,2372770.85,10823.65038,12,5.4
1629800,274812.2302,2811.382966,3.9,NA
1629900,70027.00837,1331.743888,3.9,NA
1630000,56207.61715,1053.874757,5.4,NA
1630100,2281658.216,12298.80586,25.5,10.2
1630300,76493.10237,1013.045175,3.6,NA
1630600,506104.5269,6452.931271,2.7,NA
1630700,819924.4151,8079.199271,3.3,NA
1630900,201541.9476,1748.879122,9.3,NA
1631200,388604.9408,2777.392421,NA,NA
1631500,113153.5341,1339.584516,5.7,NA
1631700,219736.0641,2571.616877,6.3,NA
1631900,16257729.4,27482.12752,11.4,NA
1632100,78369.789,1232.303253,4.8,NA
1632200,571751.5021,4788.783198,13.8,4.2
1632307,54215.19021,899.614424,NA,NA
1632500,17337.0162,726.539276,NA,NA
1632600,18988.60457,857.069221,NA,NA
1632900,11011.4439,495.737806,NA,NA
1633300,13192.103,692.012165,NA,NA
1634400,11897.35708,545.496021,NA,NA
1634500,22296.05887,1078.162348,NA,NA
1636900,62908.18707,2061.958072,3,NA
1638000,44588.36495,1253.070665,0.6,NA
1641400,141918.4905,3096.915539,6.6,3.3
1642400,159276.1057,2539.125594,4.5,NA
1644900,11783.51893,605.742357,NA,NA
1648000,18886.82502,629.245566,NA,NA
1649300,68644.96596,1459.46598,NA,NA
1649400,51031.98925,916.612764,3,NA
1649900,27215.74227,1779.687008,NA,NA
1652200,15681.05444,908.735671,NA,NA
1653500,2454445.909,12263.23524,3.3,1.2
1654725,10420.30727,772.158105,NA,NA
1659900,140306.0907,2530.6797,3,1.5
1660100,34462.28583,825.628513,NA,NA
1660400,159739.2294,3354.242264,2.4,0.6
1660800,15812.24272,826.882401,NA,NA
1661800,23093.63088,991.01706,NA,NA
1662000,21843.37056,1071.539385,NA,NA
1663200,34153.48582,953.185502,NA,NA
1664500,15567.84834,1153.880828,NA,NA
1665400,25942.12103,1194.875684,NA,NA
1666000,57595.74501,2491.916479,5.7,NA
1666900,24592.40806,1336.924257,NA,NA
1667100,11099.78652,635.177413,NA,NA
1667150,41606.01396,2004.797428,NA,NA
1667200,42274.88474,858.28351,16.5,NA
1667300,11322.67333,561.985242,NA,NA
1667400,20847.98223,748.019867,NA,NA
1667600,21062.13758,2376.741636,NA,NA
1667700,46326.55453,1338.497299,NA,NA
1667800,83103.75498,2984.47528,8.7,2.1
1667900,64582.26393,2285.15057,1.8,NA
1668100,11246.90728,458.939057,NA,NA
1668900,20732.25877,744.861291,NA,NA
1669000,20899.88703,929.386522,NA,NA
1669120,34528.39564,887.709062,NA,NA
1669400,12757.94756,581.200387,NA,NA
1669500,37809.72644,934.046085,NA,NA
1669600,24017.80914,1290.802625,NA,NA
1669700,17602.25637,739.442987,0.6,NA
1669800,32136.44869,1246.377757,0.9,NA
1669900,48005.38195,1759.158804,NA,NA
1670030,517271.4616,3254.277528,NA,NA
1670200,13785.56436,625.39544,NA,NA
1670700,20853.6737,913.512181,NA,NA
1671100,17582.61846,601.54069,NA,NA
1671300,10671.01043,392.986879,NA,NA
1671600,12001.40203,414.426418,NA,NA
1671900,11763.12524,393.928579,NA,NA
1672100,18217.03808,524.259518,NA,NA
1673600,10817.54114,477.099784,NA,NA
1673800,12076.09185,424.897436,NA,NA
1675800,61163.10411,1050.466658,0.9,NA
1676800,745406.4535,20959.67743,NA,NA
1677100,54036.89649,1596.226169,NA,NA
1677300,450255.0631,7125.421115,0.9,NA
1678200,471683.4599,4249.178365,2.7,0.9
1687800,50952.0391,1551.332682,NA,NA
1690700,76678.34914,2627.740115,0.9,NA
1690800,57415.91747,2429.250963,NA,NA
1691000,90210.63934,2732.306765,NA,NA
1691500,81896.16293,1624.044812,2.1,NA
1692800,149355.1371,3820.849871,1.2,NA
1693900,18092.08472,699.325078,NA,NA
1694200,12847.16823,692.534373,NA,NA
1698300,12062.0185,663.237095,NA,NA
1699300,74235.56151,2430.193567,NA,NA
1699500,20295.49065,667.156435,NA,NA
1699700,13022.66204,746.484946,NA,NA
1699900,254800.399,3721.438372,NA,NA
1700100,188327.6521,2584.630326,3.9,NA
1700300,959224.2763,9004.274074,5.1,NA
1701110,14142.52665,724.763558,NA,NA
1701400,157129.1004,2716.821805,2.7,NA
1701800,120247.1839,2242.784075,4.2,2.1
1702300,20340.55361,820.206722,NA,NA
1702900,40903.03536,1751.88447,NA,NA
1703200,27944.87085,970.814879,NA,NA
1703800,38394.07479,1392.645227,NA,NA
1704100,215228.1323,4580.25082,4.2,NA
1704500,333612.8264,4526.284859,3.9,NA
1704900,55714.32451,2780.962284,NA,NA
1705750,14540.74999,863.737584,NA,NA
1706700,67374.70324,1393.812453,NA,NA
1706900,188354.8251,3356.581955,2.1,NA
1707100,128797.6032,3355.54365,2.1,NA
1707400,408969.3005,3511.225024,2.1,NA
1707600,45345.88288,1710.774677,NA,NA
1709700,56057.05123,1436.660732,2.1,NA
1711500,153907.5854,4010.916487,2.7,1.2
1712800,138048.4533,2148.674747,2.4,1.2
1713200,60424.14463,1963.298654,3.9,1.5
1714700,38074.38209,1162.815621,NA,NA
1714900,62758.42481,2391.164895,3,1.5
1715100,37529.20254,1116.565323,1.5,NA
1715300,63757.98724,1171.278406,1.8,NA
1715500,42264.27829,1267.471097,NA,NA
1715700,140005.5624,2496.46665,2.7,NA
1716200,50760.4908,1798.633601,NA,NA
1716400,85626.5488,1743.070914,NA,NA
1717000,14780.80952,1141.784617,NA,NA
1717300,531201.3741,17307.01728,2.1,NA
1717500,352024.1038,6742.418554,2.4,NA
1717700,110709.7976,2321.800076,2.1,NA
1718100,43080.304,1328.094346,0.9,NA
1718300,70503.49702,2668.730205,1.2,NA
1718500,866761.9659,11250.99947,1.2,NA
1718800,17172.2829,889.100083,NA,NA
1719200,63943.5963,1734.335808,2.1,NA
1719500,63497.3368,1347.700825,1.2,NA
1719700,114113.0245,1929.174239,1.5,NA
1720300,156685.2439,3236.900745,NA,NA
1720700,37678.72006,1096.709361,2.1,NA
1721000,241367.2607,4050.793046,NA,NA
1721300,130827.1837,2369.373315,NA,NA
1721700,117409.5108,2911.52201,NA,NA
1722000,1032183.932,16490.58335,7.2,2.1
1722200,195354.9451,3954.486953,NA,NA
1722800,31590.04367,935.139466,NA,NA
1723000,181831.9303,2084.782618,NA,NA
1723200,155436.0478,1944.201454,NA,NA
1723400,71552.60484,1691.163577,NA,NA
1723600,40152.14954,1004.153892,NA,NA
1723900,25474.92373,691.863653,NA,NA
1724100,67718.41028,1668.109115,NA,NA
1724300,89410.97374,2350.418305,3.3,NA
1725400,131559.6455,2349.596191,NA,NA
1725600,140370.5502,2752.913323,NA,NA
1725900,41607.06431,1011.583727,NA,NA
1726100,95187.61067,1444.734454,NA,NA
1726300,172613.0958,2985.371547,NA,NA
1726700,13367.00105,791.494517,NA,NA
1727700,3131446.538,19999.70763,15,4.8
1728750,14521.06298,543.222357,NA,NA
1730200,62677.63718,1478.175391,NA,NA
1731800,38619.75538,1331.792974,NA,NA
1732700,112906.0541,3270.563844,NA,NA
1733300,15422.92536,538.721201,NA,NA
1733500,37924.17289,1009.884464,NA,NA
1733700,23746.30042,776.631846,NA,NA
1733900,150592.5275,2136.398362,NA,NA
1734400,254936.465,3076.277414,NA,NA
1734500,84120.54557,2246.527234,2.4,NA
1734700,21911.63518,832.66706,NA,NA
1735000,1609565.992,9014.243483,NA,NA
1736200,461871.0426,5056.210574,2.7,0.9
1736900,265665.0552,6037.259074,NA,NA
1737300,243439.0299,5473.428037,NA,NA
1737600,843769.2064,6441.042075,0.6,NA
1737900,442178.4245,4837.607811,NA,NA
1738100,227327.5415,4847.573051,NA,NA
1738300,200913.0356,5310.24984,NA,NA
1738600,38012.32066,1405.017354,NA,NA
1738900,18881.36869,876.059112,NA,NA
1739100,24681.63633,995.979509,NA,NA
1739800,784647.6503,13833.88739,NA,NA
1740000,939603.0717,17917.85906,1.8,NA
1740500,78801.007,1353.991559,NA,NA
1744300,43836.44869,1208.580414,NA,NA
1744700,35178.38741,759.813269,3.3,2.25
1744900,79618.66645,1342.98689,NA,NA
1745100,151137.5593,1742.746724,NA,NA
1745500,37566.19386,1174.767194,NA,NA
1746200,62856.76352,1376.124317,NA,NA
1747100,84471.69626,3969.657052,3,0.9
1753300,77970.3688,3273.532309,2.4,NA
1753500,1024247.105,7290.412757,3.6,NA
1756200,126428.6861,1569.191296,NA,NA
1757200,198681.8389,2313.137203,9,4.2
