wbic,Longitude,Latitude
5571705,-90.838672,43.293211
5571797,-88.573974,43.283002
5571823,-88.094355,43.273675
5571824,-88.278613,43.278025
5571829,-88.105401,43.27386
5571830,-88.103758,43.273767
5571831,-88.788343,43.283954
5571833,-88.117209,43.273685
5571837,-87.98235,43.270806
5571857,-88.305029,43.276321
5571867,-88.569407,1
5571891,-88.114587,43.27282
5571925,-88.097217,43.269863
5571932,-88.109416,43.270887
5571938,-91.047984,43.281318
5571972,-89.66062,43.283711
5571979,-89.66039,43.283874
5572045,-89.189349,43.27751
5572089,-88.129207,43.263356
5572105,-88.35469,43.266176
5572116,-89.668918,43.277131
5572119,-89.662541,43.276952
5572124,-89.120796,43.27457
5572130,-88.428077,43.265961
5572134,-89.878007,43.273638
5572189,-89.677288,43.273259
5572228,-89.66618,43.271632
5572237,-89.600565,43.270939
5572239,-89.91521,43.271713
5572395,-88.292951,43.252218
5572399,-89.345319,43.261928
5572446,-88.039071,43.24469
5572455,-88.211473,43.248286
5572482,-89.347471,43.257862
5572501,-89.350798,43.257319
5572504,-89.684231,43.259077
5572565,-88.319097,43.245374
5572575,-91.102703,43.250374
5572578,-89.347931,43.254774
5572590,-89.366315,43.253834
5572618,-88.415936,43.242286
5572623,-90.857374,43.251011
5572627,-89.617256,43.254132
5572637,-89.369466,43.252455
5572670,-89.621477,43.251955
5572682,-89.732539,43.250172
5572719,-91.054249,43.245022
5572728,-88.180024,43.233182
5572767,-88.124376,43.230268
5572778,-90.855692,43.242829
5572795,-89.698509,43.242239
5572809,-89.708383,43.242688
5572816,-88.120412,43.225358
5572825,-88.174713,43.226904
5572834,-88.115364,43.225436
5572838,-88.059252,43.22396
5572848,-88.129761,43.223429
5572872,-90.479175,43.234229
5572884,-89.423347,43.235929
5572893,-88.304008,43.224214
5572927,-88.115626,43.218983
5572930,-91.125872,43.227485
5572931,-89.585674,43.233808
5572950,-89.359387,43.23156
5572954,-89.693079,43.232898
5572990,-89.073981,43.22618
5573000,-90.478913,43.228735
5573009,-88.178138,43.215367
5573010,-90.476652,43.227678
5573014,-89.654595,43.228748
5573021,-91.125555,43.221773
5573032,-89.661343,43.227385
5573103,-87.936916,43.203726
5573128,-88.072429,43.203902
5573143,-88.190861,43.204279
5573149,-87.947678,43.200256
5573157,1,43.202276
5573165,-89.646927,43.216052
5573209,-91.115381,1
5573213,-91.117426,43.207655
5573234,-91.122616,43.206384
5573242,-89.646734,43.210588
5573252,-88.064794,43.194064
5573253,-88.06193,43.193421
5573259,-91.122062,43.204724
5573279,-89.124366,43.204796
5573294,-89.648787,43.205938
5573295,-89.652224,43.205758
5573314,-91.112056,43.199462
5573319,-90.639859,43.202204
5573325,-90.488672,43.201753
5573345,-91.142964,43.197635
5573348,-91.147142,43.196317
5573349,-89.650866,43.202362
5573354,-88.964658,43.197632
5573375,-90.351143,43.201138
5573378,-88.235836,43.188031
5573396,-91.128479,43.195016
5573400,-89.982174,43.200472
5573403,-90.470381,43.200076
5573404,-89.285724,43.202146
5573406,-89.995718,43.200334
5573428,-90.36718,43.197428
5573458,-90.330369,43.197834
5573462,-88.068198,43.180178
5573463,-88.097118,43.181374
5573471,-89.92453,43.196494
5573484,-90.486372,43.193918
5573485,-90.340259,43.195016
5573534,-91.141713,43.186427
5573542,-90.87528,43.188906
5573543,-89.312806,43.189906
5573548,-90.231186,43.191388
5573550,-90.879137,43.18784
5573553,-91.140925,43.183279
5573556,-90.390612,43.193278
5573562,-91.133741,43.185439
5573582,-91.151478,43.181123
5573608,-89.450075,43.187093
5573610,-91.16813,43.182428
5573666,-91.161451,43.178843
5573667,-91.151311,43.178847
5573669,-90.853005,43.181821
5573671,-91.143338,43.177554
5573704,-90.881633,43.178178
5573707,-88.270971,43.168364
5573732,-88.080484,43.162997
5573739,-88.269957,43.167296
5573743,-90.885852,43.176625
5573746,-90.628742,43.177921
5573760,-90.144008,43.178667
5573761,-90.615903,43.177356
5573765,-88.426451,43.167793
5573775,-88.36862,43.166249
5573776,-90.137303,43.177911
5573786,-90.878382,43.174051
5573788,-90.207051,43.17701
5573812,-88.278875,43.161605
5573813,-90.644124,43.173256
5573816,-89.079112,43.172112
5573818,-88.058062,43.158392
5573841,-88.27771,43.159632
5573875,-89.585667,43.169969
5573892,-88.050538,43.152108
5573901,-90.889763,43.163478
5573917,-88.622125,43.158936
5573926,-88.543757,43.158015
5573945,1,43.153076
5573976,-89.429506,43.161591
5573987,-89.96921,43.163462
5574000,-91.160403,43.155231
5574047,-88.182553,43.144151
5574049,-88.564394,43.149051
5574068,-90.894888,43.153289
5574085,-89.377583,43.165601
5574089,-91.142307,43.149875
5574091,-87.937077,43.136935
5574124,-90.183031,43.153556
5574130,-91.157033,43.148077
5574149,-90.700899,43.150201
5574162,-88.090712,43.135645
5574166,-89.266935,43.148132
5574187,-90.903364,43.144992
5574195,-89.463771,43.146949
5574197,-90.058298,43.148623
5574220,-88.400008,43.135882
5574260,-89.463695,43.143639
5574267,-90.064762,43.143526
5574269,-89.267771,43.141266
5574283,-88.157949,43.127353
5574301,-88.162032,43.125509
5574312,-89.489546,43.138232
5574327,-88.875363,43.13038
5574330,-91.150409,43.128308
5574333,-90.879223,43.132149
5574334,-90.894268,43.133555
5574338,-88.366179,43.124017
5574387,-88.143051,43.117624
5574397,-88.204407,43.117135
5574399,-90.892174,43.128152
5574400,-90.89082,43.127803
5574402,-88.208721,43.116394
5574405,-90.899457,43.126662
5574417,-88.142648,43.114253
5574418,-91.172271,43.122314
5574425,-90.764386,43.126856
5574428,-91.152083,43.123398
5574434,-90.902979,43.124457
5574439,-88.415704,43.116949
5574480,-91.172063,43.114939
5574495,-91.162682,43.115681
5574497,-90.746134,43.118947
5574515,-89.603833,43.119896
5574522,-88.350811,43.107955
5574523,-88.123936,43.105219
5574538,-89.552295,43.117183
5574549,-88.78451,43.10935
5574568,-91.16579,43.108062
5574575,-89.484435,43.112109
5574576,-88.181686,43.100317
5574601,-90.906368,43.111417
5574602,-91.16277,43.107395
5574606,-88.779676,43.106824
5574608,-91.171506,43.106628
5574617,-88.186772,43.097651
5574618,-90.903662,43.107858
5574656,-88.164919,43.093203
5574694,-89.324573,43.103457
5574695,-89.326843,43.102953
5574713,-88.841829,43.096909
5574724,-88.282203,43.089341
5574735,-88.117021,43.085388
5574742,-88.504181,43.090891
5574744,-88.080016,43.084073
5574761,-89.48838,43.09836
5574763,-88.477372,43.088973
5574764,-91.169533,43.092562
5574775,-90.801742,43.095408
5574783,-91.148413,43.092119
5574793,-88.789755,43.090998
5574798,-88.477215,43.085912
5574800,-88.462954,43.087461
5574807,-90.809764,43.092336
5574819,-90.807624,43.090526
5574826,-91.181976,43.089126
5574834,-91.190912,43.087268
5574835,-91.183574,43.088441
5574836,-91.153247,43.083331
5574853,-88.47978,43.083299
5574855,-91.185152,43.087085
5574871,-90.815818,43.088303
5574882,-88.695425,43.083891
5574892,-91.192752,43.08406
5574911,-91.166701,43.082621
5574959,-89.431026,43.082254
5574971,-90.885134,43.079293
5575000,-89.305511,43.077933
5575022,-89.682982,43.078089
5575037,-88.464742,43.065219
5575049,-89.219883,43.072535
5575055,-88.58321,43.065483
5575079,-88.572462,43.062701
5575090,-88.409643,43.060658
5575094,-88.264173,43.058176
5575110,-91.173076,43.060038
5575133,-88.385511,43.056213
5575144,-88.256694,43.05401
5575148,-88.180622,43.052931
5575171,-88.317679,43.053324
5575172,-89.210174,43.063051
5575180,-89.344088,43.062246
5575220,-91.168748,43.055651
5575241,-91.174131,43.053476
5575260,-88.169342,43.043922
5575268,-88.592171,43.050166
5575273,-89.603983,43.05635
5575274,-88.203086,43.042964
5575281,-91.172887,43.049941
5575283,-88.162701,43.042204
5575293,-88.123269,43.041534
5575358,-88.55848,43.041205
5575371,-89.436533,43.049086
5575449,-88.141787,43.03095
5575484,-89.265249,43.040216
5575502,-89.259778,43.039698
5575528,-88.113882,43.02554
5575539,-88.474288,43.029577
5575558,-88.10976,43.020804
5575570,-89.329052,43.035255
5575615,-88.796,43.027043
5575632,-90.035392,43.03134
5575685,-90.997207,43.021256
5575693,-90.993143,43.019277
5575695,-89.401154,43.023735
5575697,-88.479132,43.015424
5575698,-88.159394,43.010869
5575699,-89.453121,43.023335
5575708,-89.422018,43.023406
5575719,-88.159727,43.009298
5575731,-88.157734,43.007967
5575743,-91.148658,43.012133
5575756,-89.011095,43.016707
5575778,-91.00143,43.01499
5575792,-91.003867,43.01299
5575808,-91.139475,43.010543
5575809,-90.014182,43.015908
5575814,-91.012129,43.010066
5575821,-91.153126,43.008974
5575837,-88.26097,42.999993
5575840,-91.154135,43.00729
5575851,-91.016283,43.007752
5575896,-91.029253,43.003059
5575901,-88.520794,43.000071
5575906,-91.094603,43.000257
5575993,-91.129722,42.992189
5575996,-89.541645,42.997463
5576022,-88.268128,42.982386
5576038,-91.134231,42.985589
5576066,-88.322645,42.977616
5576073,-88.099597,42.97291
5576088,-88.995152,42.982032
5576097,-89.256391,42.983837
5576121,-89.00175,42.977144
5576122,-89.542658,42.981145
5576143,-89.209884,42.977522
5576153,-89.531171,42.977462
5576154,-88.307578,42.966918
5576219,-88.658783,42.961336
5576237,-87.876584,42.949022
5576240,-91.156647,42.961008
5576263,-90.637213,42.964113
5576275,-91.15884,42.958806
5576301,-89.390117,42.959593
5576338,-88.365158,42.946167
5576352,-90.231633,42.954315
5576354,-89.011552,42.950633
5576364,-88.387788,42.942027
5576373,-90.075048,42.953963
5576387,-90.072616,42.952982
5576392,-89.192907,42.949021
5576410,-88.570201,42.94052
5576427,-89.011451,42.943524
5576472,-88.466123,42.933621
5576478,-88.651572,42.935317
5576479,-87.911334,42.924263
5576490,-88.175091,42.927697
5576492,-88.470597,42.930725
5576495,-87.916433,42.923659
5576499,-89.401597,42.940165
5576500,-88.178101,42.926886
5576503,-89.202128,42.935996
5576504,-91.161422,42.934506
5576505,-88.180263,42.926426
5576582,-88.289943,42.919326
5576596,-91.133659,42.924788
5576611,-91.133546,42.919772
5576628,-88.2306,42.91355
5576629,-89.188684,42.925025
5576630,-91.133844,42.921841
5576636,-87.990766,42.909439
5576640,-91.136286,42.921048
5576649,-91.126446,42.920922
5576670,-89.436317,42.923644
5576679,-91.135863,42.918733
5576685,-88.086381,42.907572
5576694,-89.439049,42.921057
5576707,-88.060013,42.904309
5576709,-88.794184,42.914084
5576715,-88.174182,42.904898
5576716,-88.944018,42.911212
5576717,-88.937077,42.914598
5576740,-88.939748,42.911927
5576741,-88.893494,42.911917
5576762,-88.862192,42.909073
5576798,-88.149333,42.896855
5576799,-89.216971,42.909145
5576810,-88.717199,42.903452
5576815,-89.218031,42.907657
5576820,-88.725542,42.902732
5576823,-89.218978,42.907241
5576828,-88.891435,42.902602
5576855,-89.185529,42.904535
5576865,-88.906812,42.899623
5576877,-88.004694,42.888456
5576896,-88.720652,42.896908
5576909,-88.131762,42.888736
5576910,-88.13343,42.888357
5576918,-88.347035,42.891217
5576932,-88.132103,1
5576933,-88.652869,42.897296
5576946,-87.934562,42.882558
5576976,-88.298891,42.885648
5576998,-88.900027,42.891697
5577007,-88.549335,42.887633
5577015,-88.30322,42.882988
5577017,-89.142024,42.892845
5577019,-88.903771,42.890595
5577024,-88.061498,42.879469
5577026,-88.908911,42.890011
5577031,-89.369178,42.89257
5577036,-88.903152,42.88899
5577038,-88.056211,42.876854
5577042,-88.422898,42.882184
5577045,-89.454567,42.891898
5577063,-90.240366,42.891992
5577067,-90.027604,42.891668
5577143,-89.212081,42.882666
5577158,-91.092034,42.880477
5577173,-88.323858,42.871926
5577183,-90.13035,42.882863
5577222,-88.582696,42.871297
5577231,-89.236765,42.876802
5577250,-88.136256,42.862647
5577303,-88.296161,42.859893
5577315,-88.373048,42.860157
5577321,-88.650271,42.863586
5577323,-88.13573,42.856736
5577328,-88.415315,42.860193
5577352,-91.1024,42.862024
5577367,-88.534287,42.85749
5577386,-91.101354,42.859344
5577391,-88.497762,42.855135
5577394,-89.166889,42.861983
5577401,-90.505078,42.862696
5577409,-88.064181,42.846423
5577445,-89.547298,42.859041
5577450,-88.323985,42.84739
5577457,-89.914456,42.859028
5577458,-88.185128,42.844365
5577473,-88.426265,42.846967
5577502,-88.23254,42.841372
5577503,-88.371066,42.843394
5577520,-88.966386,42.848926
5577533,-88.959929,42.84891
5577543,-88.411614,42.842235
5577575,-88.387001,42.8385
5577579,-88.49518,42.838714
5577584,-88.961947,42.84384
5577594,-88.51697,42.839495
5577610,-88.363737,42.835229
5577643,-89.138474,42.841767
5577654,-88.16024,42.830222
5577663,-88.474195,42.834849
5577671,-88.08545,42.827163
5577682,-88.401107,42.831572
5577685,-88.918002,42.837319
5577693,-88.475425,42.828444
5577703,-88.876262,42.834953
5577727,-89.899715,42.839058
5577736,-88.487682,42.827224
5577738,-88.455779,42.827747
5577748,-88.467584,42.827107
5577786,-88.231317,42.817855
5577821,-89.174478,42.827079
5577862,-88.656794,42.818137
5577881,-91.102469,42.818671
5577892,-88.321099,42.81082
5577904,-90.942475,42.817946
5577926,-88.204886,42.805265
5577950,-88.454801,42.80531
5577959,-90.205046,42.815137
5577986,-88.520124,42.802838
5577993,-88.472703,42.797898
5577997,-88.264481,42.798106
5578005,-89.864208,42.81124
5578038,-88.479578,42.797216
5578044,-88.269722,42.793203
5578053,-90.253904,42.80491
5578102,-88.535849,42.791432
5578104,-91.106274,42.794581
5578128,-89.474606,42.796968
5578129,-88.272101,42.785223
5578136,-88.329382,42.784867
5578138,-88.257694,42.78442
5578191,-87.804078,42.771384
5578195,-87.806781,42.771422
5578196,-88.262159,42.778894
5578204,-88.256858,42.778464
5578208,-89.848623,42.791321
5578211,-88.279862,42.777823
5578222,-89.246805,42.787395
5578224,-88.272504,42.777258
5578225,-88.257136,42.77721
5578227,-88.259923,42.776596
5578247,-88.283457,42.775732
5578254,-91.077705,42.780436
5578256,-89.872752,42.787246
5578299,-88.920822,42.779829
5578314,-89.873457,42.782162
5578317,-87.856673,42.761617
5578337,-90.193027,42.777633
5578340,-91.078535,42.77451
5578360,-88.9666,42.772692
5578381,-91.090327,42.768767
5578394,-89.879894,42.772957
5578408,-91.093171,42.763798
5578429,-88.651292,42.760687
5578434,-88.04012,42.751131
5578476,-88.901295,42.758398
5578482,-91.068733,42.757563
5578484,-88.70188,42.754917
5578486,-89.037162,42.757741
5578494,-88.697542,42.753747
5578518,-88.70114,42.751945
5578528,-91.05899,42.753625
5578529,-90.068459,42.759411
5578531,-88.620298,42.750998
5578559,-91.07365,42.75227
5578565,-87.898298,42.738306
5578601,-91.070923,42.748584
5578605,-91.073335,42.747943
5578607,-91.065747,42.747959
5578613,-88.674849,42.745176
5578630,-91.06803,42.741126
5578651,-91.060272,42.745935
5578665,-88.322534,42.735107
5578678,-91.070254,42.740173
5578723,-90.033094,42.742
5578724,-88.002963,42.724715
5578732,-88.076661,42.725327
5578735,-88.550193,42.731328
5578736,-90.172916,42.74085
5578759,-91.041395,42.733981
5578786,-89.749835,42.735568
5578788,-88.075269,42.719963
5578830,-88.359612,42.721407
5578844,-91.037889,42.728064
5578874,-88.548504,42.721974
5578896,-88.545085,42.720772
5578906,-89.464256,42.727742
5578935,-87.88797,42.706746
5578953,-88.546955,42.717644
5578976,-88.550629,42.715798
5579094,-89.015973,42.709157
5579123,-87.853393,42.692987
5579135,-90.980404,42.707262
5579138,-90.981363,42.706396
5579160,-88.069996,42.692267
5579166,-89.019201,42.702174
5579169,-87.817531,42.686364
5579174,-90.972189,42.702114
5579181,-87.82782,42.685208
5579194,-88.642632,42.695759
5579201,-89.021188,42.69927
5579218,-88.000487,42.685798
5579246,-87.822528,1
5579247,-88.642118,42.693182
5579262,-90.962818,42.695147
5579270,-90.959604,42.694118
5579272,-88.608976,42.689962
5579282,-90.944233,42.693501
5579305,-90.944438,42.691817
5579306,-89.437626,42.69398
5579340,-90.949944,42.690226
5579352,-90.889668,42.689476
5579401,-88.589372,42.678245
5579466,-88.579271,42.671103
5579474,-90.830064,42.677328
5579497,-90.916545,42.674601
5579524,-89.84653,42.676535
5579528,-88.510587,42.665531
5579540,-90.758434,42.671897
5579558,-90.753695,42.670887
5579582,-88.587274,42.661135
5579622,-88.964916,42.659622
5579635,-88.539633,42.654338
5579642,-88.502805,42.653077
5579646,-88.490742,42.652892
5579655,-90.63007,42.659238
5579660,-89.880248,42.659596
5579665,-87.949813,42.642691
5579675,-89.877017,42.659276
5579710,-87.866517,42.636423
5579745,-88.158615,42.63576
5579769,-88.333748,42.635035
5579774,-88.281006,42.63364
5579805,-88.129901,42.627549
5579808,-88.178548,42.627652
5579814,-88.349311,42.631535
5579819,-89.478586,42.641027
5579828,-89.872644,42.63992
5579900,-89.388652,42.630675
5579919,-89.392889,42.627625
5579929,-88.351878,42.617632
5579931,-89.652068,42.628973
5579947,-89.433392,42.62649
5579954,-88.523347,42.617929
5579993,-88.222194,42.608737
5580001,-90.043143,42.620171
5580017,-88.228686,42.606997
5580020,-90.669487,42.617544
5580028,-88.403399,42.607604
5580057,-89.081644,42.612859
5580060,-88.136732,42.599736
5580065,-87.816204,42.590504
5580066,-89.083056,42.611146
5580067,-89.674314,42.614828
5580077,-89.078155,42.610393
5580092,-90.659415,42.619492
5580128,-88.699271,42.601694
5580131,-88.068356,42.592596
5580135,-89.399499,42.606789
5580150,-88.689617,42.597667
5580173,-89.036611,42.596433
5580185,-88.677023,42.592128
5580192,-88.369991,42.584631
5580203,-90.604075,42.595951
5580211,-89.404517,42.594227
5580219,-89.49576,42.594586
5580234,-88.745334,42.586853
5580242,-87.908091,42.571949
5580258,-88.602539,42.581376
5580265,-88.607669,42.579315
5580270,-89.39948,42.585464
5580292,-89.816467,42.584257
5580295,-87.906845,42.564851
5580307,-88.044099,42.565801
5580312,-89.031798,42.578
5580337,-89.032029,42.576412
5580365,-88.093659,42.561967
5580378,-89.375602,42.574374
5580483,-88.59821,42.558196
5580499,-88.614978,42.554864
5580505,-88.611668,42.553301
5580524,-87.954288,42.540128
5580529,-89.835339,42.557244
5580540,-89.372578,42.554076
5580564,-89.362994,42.551469
5580590,-89.357709,42.54822
5580600,-88.631959,42.541338
5580607,-88.293693,42.536092
5580610,-88.479092,42.538187
5580619,-88.631681,42.539634
5580643,-90.633187,42.541129
5580658,-88.228755,42.528622
5580676,-88.571011,42.532216
5580696,-88.569205,42.530011
5580700,-90.629085,42.537259
5580717,-89.34156,42.535372
5580719,-87.834797,42.516178
5580748,-88.564509,42.525211
5580751,-88.089914,42.518476
5580753,-88.410511,42.522919
5580768,-89.322039,42.529439
5580770,-90.626738,42.529684
5580774,-88.562908,42.521349
5580776,-88.856692,42.525915
5580801,-89.702027,42.528832
5580815,-89.955749,42.52774
5580823,-88.252335,42.513886
5580824,-88.073532,42.510748
5580841,-88.530966,42.514758
5580843,-88.051991,42.505517
5580850,-88.552941,42.515423
5580851,-88.366076,42.512042
5580860,-90.642321,42.52014
5580876,-87.915029,42.502505
5580881,-90.647173,42.516815
5580890,-87.968462,42.50342
5580892,-89.284626,42.516222
5580902,-90.64272,42.516956
5580904,-87.85986,42.49952
5580905,-90.656513,42.515516
5580908,-89.280275,42.516413
5580911,-89.291491,42.51606
5580926,-89.277334,42.51451
5580930,-89.033163,42.512785
5580932,-87.884335,42.497933
5580935,-87.972709,42.498509
5580958,-87.901627,42.495725
5580964,-87.882742,42.495762
5580970,-87.914058,42.495723
5580974,-88.04661,42.497448
5580996,-90.655612,42.50971
5581008,-88.099304,42.495918
5581014,-87.915508,42.49278
5581035,-89.26495,42.506837
5581037,-88.026707,42.492089
5581045,-87.805087,42.487753
5581056,-87.978394,42.489419
5581063,-87.80385,42.485418
5581069,-88.035466,42.488524
5581071,-88.249077,42.493586
5581073,-88.027865,42.489006
5581078,-88.093258,42.489936
5581093,-88.391558,42.493939
5581095,-88.066904,42.487719
5581102,-88.027545,42.48697
5581125,-88.249606,42.488498
5581165,-90.438462,46.561757
5581216,1,44.266088
5581217,-88.856978,44.264312
5581247,-91.280593,43.838085
5581252,-91.291022,43.833486
5581255,-91.292261,43.832307
5581259,-91.255695,43.83092
5581260,-91.288226,43.830891
5581261,-91.292423,43.830838
5581265,-91.288753,43.827596
5581278,-91.247567,43.824034
5581281,-91.282321,43.816903
5581285,-91.268546,43.820365
5581287,-91.276545,43.820513
5581297,-89.887175,43.819451
5581299,-91.272227,43.809906
5581302,-91.265581,43.809236
5581308,-91.267689,43.800842
5581329,-91.139128,43.332805
5581331,-91.120078,43.33008
5581343,-90.691981,43.163702
5581346,-90.689955,43.155719
5581360,-90.769968,46.332665
5581361,-90.785164,46.332825
5581364,-90.784822,1
5581374,-89.951475,46.295862
5581376,-89.983192,46.293934
5581419,-89.92687,46.097891
5581420,-89.93069,46.09698
5581421,-89.882979,46.097703
5581422,-89.879044,46.094408
5581423,-89.895031,46.091185
5581451,-89.895747,46.037073
5581459,-90.067751,45.944554
5581460,-90.06983,45.944048
5581463,-90.071011,45.93972
5581532,-90.801511,45.287791
5581534,-89.517216,44.35692
5581535,-89.523703,44.339397
5581537,-90.251314,44.326702
5581540,-90.219757,44.325504
5581579,-90.363025,44.092608
5581594,-90.204427,43.949193
5581603,-90.198973,43.944868
5581610,-90.253162,43.942405
5581619,-90.242755,43.940184
5581635,-90.182288,43.931123
5581641,-90.173394,43.929149
5581652,-89.636439,43.621768
5581696,-90.843135,43.33967
5581698,-90.845919,43.332982
5581708,-90.503582,43.200173
5581712,-90.507636,43.196335
5581738,-90.322261,46.34982
5581741,-90.326832,46.345606
5581761,-91.075268,45.90734
5581768,-89.700723,45.885513
5581802,-89.733996,45.857564
5581830,-92.592283,45.732396
5581842,-91.908519,45.603944
5581886,-91.594737,45.55551
5581898,-92.192957,45.496401
5581899,-92.193852,45.493939
5581901,-92.185553,45.489411
5581902,-92.197063,45.488893
5581903,-92.19005,45.48738
5581904,-90.371651,45.501589
5581915,-90.369687,45.493537
5581945,-91.595487,45.287479
5581994,-92.81526,44.739715
5581998,-92.810055,44.734973
5582002,-92.787001,44.727905
5582026,-88.552065,42.760921
5582044,-87.677074,44.977742
5582052,-91.872741,44.720682
5582104,-92.424077,44.543889
5582105,-92.417733,44.54187
5582109,-92.016071,44.515105
5582111,-92.025255,44.511232
5582113,-92.020296,44.508929
5582117,-88.628706,44.479318
5582119,-88.642603,44.478992
5582123,-88.638288,44.478928
5582126,-88.633167,44.477586
5582128,-88.644802,44.476723
5582135,-88.62467,44.475679
5582141,-88.634035,44.472493
5582146,-88.638229,44.468934
5582154,-88.644754,44.469413
5582161,-88.628151,44.4667
5582163,-88.643614,44.46657
5582165,-88.631759,44.465776
5582166,-88.640747,44.463843
5582172,-88.63587,44.458016
5582174,-88.644222,44.458187
5582177,-88.765331,44.401176
5582180,-88.74176,44.400344
5582182,-88.76351,44.397936
5582193,-90.273533,44.316239
5582194,-90.273227,44.312512
5582195,-90.273835,44.311208
5582203,-90.284801,44.299278
5582210,-90.274912,44.292933
5582219,-92.061204,44.439976
5582223,-92.035946,44.437607
5582225,-92.026739,44.441623
5582226,-92.062512,44.437364
5582230,-92.036905,44.441452
5582235,1,44.4338
5582242,-92.039862,44.433837
5582246,-92.071105,44.430026
5582254,-92.065785,44.429516
5582257,-92.071543,44.426886
5582263,-92.035954,44.429233
5582264,-92.041569,44.429429
5582265,-92.048371,44.427674
5582271,-92.026278,44.42438
5582272,-92.03189,44.424438
5582275,-92.024375,44.423776
5582280,-92.021597,44.423126
5582284,-92.074097,44.421111
5582285,-92.075888,44.420919
5582290,-92.03731,44.419621
5582294,-92.033238,44.419027
5582299,-92.044685,44.419744
5582300,-92.071943,44.418525
5582308,-92.024955,44.418475
5582324,-92.065457,44.413511
5582332,-91.929403,44.305373
5582336,-91.92915,44.299063
5582338,-91.909482,44.293833
5582345,-91.905354,44.291794
5582355,-90.514263,44.289572
5582356,-90.801514,44.285799
5582373,-89.892243,44.269577
5582392,-89.880809,44.258385
5582399,-90.372304,44.252322
5582410,-89.895866,44.2491
5582445,-90.883715,44.203468
5582469,-88.806845,44.194799
5582472,-88.805636,44.192567
5582481,-88.802867,44.185419
5582502,-91.727725,44.121488
5582530,-88.722866,44.108692
5582531,-88.723166,44.110168
5582566,-91.747905,44.096859
5582578,-88.696727,44.070973
5582591,-92.04812,46.680932
5582594,-90.682312,46.554435
5582599,-90.719372,46.549953
5582692,-92.116554,46.250168
5582695,-89.71029,46.266442
5582703,-89.684991,46.26211
5582705,-89.884721,46.262363
5582709,-89.688836,46.259756
5582710,-89.679628,46.258823
5582711,-89.668109,46.25766
5582732,-89.885923,46.252106
5582742,-91.45741,46.240194
5582753,-89.783593,46.245613
5582769,-91.748524,46.140901
5582770,-91.746058,46.137215
5582776,-91.025546,46.139233
5582784,-91.009546,46.127502
5582819,-89.889062,46.085726
5582823,-92.313152,46.060026
5582842,-89.846931,46.07587
5582853,-89.814228,46.065875
5582895,-88.134991,45.907391
5582919,-92.617674,45.882045
5582963,-91.192416,45.896999
5583016,-92.541875,45.869343
5583076,-92.61853,45.860702
5583091,-91.228294,45.882382
5583121,-92.673122,45.856669
5583123,-92.627111,45.856961
5583124,-92.595379,45.846519
5583160,-91.241163,45.877576
5583185,-92.661661,45.845391
5583200,-92.556798,45.842277
5583213,-92.659959,45.838384
5583215,-92.680247,45.837189
5583226,-92.668228,45.833305
5583259,-89.457551,45.837888
5583260,-89.464796,45.837638
5583266,-89.487107,45.827153
5583285,-92.227618,45.793847
5583304,-92.238205,45.767237
5583340,-89.10009,45.732508
5583381,-92.012245,45.680214
5583406,-91.084032,45.680276
5583428,-92.600085,45.644823
5583442,-92.482348,45.642561
5583452,-92.661463,45.632174
5583462,-92.620088,45.622634
5583469,-92.396517,45.621099
5583494,-92.396497,45.61275
5583507,-92.376094,45.611564
5583520,-92.37418,45.606772
5583521,-91.930382,45.613996
5583527,-91.934965,45.613646
5583538,-92.046056,45.605178
5583540,-90.369066,45.626313
5583563,-92.044422,45.600338
5583572,-92.650292,45.58732
5583579,-91.947621,45.600703
5583585,-91.963566,45.598541
5583603,-92.202455,45.589818
5583616,-92.632358,45.578923
5583621,-92.611628,45.576805
5583631,-92.201613,45.569966
5583659,-90.754041,45.565592
5583687,-92.444918,45.535627
5583690,-92.439167,45.534461
5583702,-92.238177,45.527043
5583706,-92.231344,45.522461
5583714,-90.348958,45.537973
5583716,-92.238901,45.515982
5583718,-92.230538,45.513153
5583722,-92.235578,45.510212
5583739,-90.368382,45.526005
5583747,-92.242971,45.500067
5583780,-90.200556,45.478594
5583795,-91.528473,45.450397
5583802,-89.932427,45.449055
5583805,-92.507537,45.41979
5583832,-88.654683,45.413197
5583834,-90.442245,45.41795
5583846,-89.829443,45.40827
5583879,-91.188345,45.353405
5583881,-91.152586,45.352276
5583891,-91.471626,45.344662
5583906,-89.797445,45.347798
5583919,-91.474667,45.331682
5583925,-91.127644,45.333731
5583940,-89.784098,45.335945
5583943,-91.127798,45.329351
5583966,-90.545604,45.32688
5583982,-91.503594,45.313011
5583996,-91.50526,45.299789
5584040,-90.350299,45.286358
5584064,-92.759229,45.210722
5584067,-90.826592,45.240573
5584068,-92.365162,45.219863
5584079,-91.267639,45.233744
5584116,-91.267131,45.22069
5584146,-91.361969,45.200106
5584157,-89.601426,45.205351
5584161,-89.588272,45.204332
5584163,-91.342269,45.196794
5584174,-91.331125,45.192566
5584195,-91.346551,45.184759
5584217,-91.317013,45.179261
5584219,-91.332652,45.177547
5584236,-90.582625,45.181572
5584246,-90.617154,45.178358
5584303,-87.771291,45.123411
5584324,-88.407882,45.085245
5584340,-91.765206,45.005227
5584351,-91.777598,44.995815
5584373,-87.84731,44.893601
5584374,-87.844363,44.892766
5584375,-87.849746,44.891189
5584424,-90.85958,44.814385
5584425,-89.684427,44.816356
